                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                  2.009,                 1.0921,                 1.4803,                0.85759,                0.76601,                0.85123,                0.41481,                 2.1455,                 1.1599,                 1.6698,              0.0093367,              0.0093367,              0.0093367
                     69,                 2.0113,                 1.1363,                 1.4772,                0.81869,                0.75045,                0.82727,                0.40117,                 2.1359,                 1.2433,                 1.6722,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.9961,                  1.138,                  1.476,                0.77261,                0.70678,                0.77801,                0.38957,                  2.142,                 1.2062,                 1.6642,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.9954,                 1.1286,                  1.456,                 0.7641,                0.70903,                0.79077,                0.38656,                 2.2444,                 1.2053,                 1.7089,               0.009307,               0.009307,               0.009307
                     72,                  1.991,                   1.07,                 1.4311,                  0.827,                 0.7589,                0.82588,                0.43435,                  2.117,                 1.0984,                  1.622,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.9326,                 1.0507,                 1.4207,                0.85121,                0.80213,                0.87839,                0.44472,                 2.1547,                 1.0791,                 1.6591,              0.0092872,              0.0092872,              0.0092872
                     74,                  1.982,                 1.0685,                 1.4384,                0.90083,                0.73586,                0.84459,                0.43935,                  2.082,                 1.1612,                 1.5877,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.9461,                 1.0571,                 1.4236,                0.82978,                0.78495,                0.86074,                0.42446,                 2.0816,                 1.1202,                 1.6188,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.9828,                 1.0533,                 1.4586,                0.82927,                 0.7301,                0.82894,                0.40428,                 2.2071,                 1.2029,                 1.6827,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.9454,                 1.0371,                 1.4367,                0.89611,                0.77868,                0.85975,                0.43218,                 2.0988,                 1.1685,                   1.63,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.9509,                 1.0556,                 1.4272,                0.84213,                0.78733,                0.84891,                0.40587,                 2.1138,                 1.0789,                 1.6301,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.9697,                 1.0599,                 1.4371,                0.88515,                0.76847,                 0.8481,                0.42726,                 2.1281,                 1.1852,                 1.6263,              0.0092278,              0.0092278,              0.0092278
                     80,                 1.9462,                 1.0269,                 1.4303,                0.90037,                0.77799,                0.86616,                0.44892,                 2.0168,                  1.031,                 1.5723,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.9613,                 1.0277,                 1.4171,                0.75028,                0.73098,                0.80898,                0.40963,                 2.0363,                 1.0991,                 1.5839,               0.009208,               0.009208,               0.009208
                     82,                 1.9625,                 1.0199,                 1.4099,                0.77698,                0.73882,                0.80652,                0.40414,                 2.0432,                 1.1699,                 1.5876,              0.0091981,              0.0091981,              0.0091981
                     83,                  1.942,                 1.0203,                  1.431,                0.89386,                0.78858,                0.87469,                0.43987,                 2.1245,                 1.0734,                 1.6162,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.9062,                0.99833,                 1.4125,                0.87778,                0.77743,                0.86035,                0.44209,                 2.0476,                 1.0525,                 1.5954,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.9542,                 1.0284,                 1.4201,                0.88639,                0.73227,                0.84611,                0.43261,                 2.1095,                 1.1194,                 1.6183,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.9742,                 1.0305,                 1.4299,                0.88521,                0.72458,                0.84273,                0.43075,                 2.0236,                 1.0849,                 1.5631,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.9073,                0.98769,                 1.3953,                 0.8955,                0.71007,                0.84852,                 0.4201,                 2.1609,                 1.1676,                  1.633,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.9113,                 1.0161,                 1.4034,                0.90765,                 0.7553,                0.85176,                0.42019,                 2.2649,                 1.2028,                 1.7234,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.9206,                 1.0083,                 1.4011,                0.83913,                0.77424,                0.84478,                0.41591,                 2.0897,                 1.1329,                 1.5854,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.8933,                 1.0031,                 1.4096,                0.88019,                0.71061,                0.84341,                0.41488,                 2.1794,                 1.1569,                 1.6536,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.9457,                 1.0369,                 1.4199,                0.80525,                0.76436,                0.83616,                0.42918,                 2.0855,                 1.0436,                  1.614,               0.009109,               0.009109,               0.009109
                     92,                 1.9157,                 1.0226,                 1.4013,                0.92868,                0.74004,                0.86562,                0.43996,                 2.0599,                 1.0779,                 1.5801,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.8673,                0.96159,                  1.381,                 0.8519,                 0.8042,                 0.8845,                 0.4587,                 2.0279,                0.99666,                 1.5769,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.8965,                0.97425,                 1.3667,                0.87825,                0.79396,                0.87805,                0.45519,                 1.9515,                 1.0448,                 1.5371,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.9131,                0.99055,                  1.428,                0.89141,                0.78186,                0.85611,                0.44551,                 2.1012,                 1.0969,                 1.6171,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.9135,                0.99368,                 1.3974,                0.78122,                0.67462,                0.72275,                0.34201,                 2.2498,                  1.379,                  1.716,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.8765,                0.95023,                 1.3762,                0.84528,                0.77501,                0.83607,                0.40562,                 2.1827,                 1.0901,                 1.6622,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.9198,                0.97589,                 1.3968,                0.89799,                0.83992,                0.90711,                0.48277,                 1.9815,                0.95956,                 1.5385,              0.0090397,              0.0090397,              0.0090397
                     99,                  1.878,                0.92064,                 1.3754,                0.84656,                0.80545,                0.84765,                0.44727,                 2.0671,                 1.1167,                 1.5906,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.9444,                0.97485,                 1.4146,                0.87176,                0.73529,                0.81961,                0.41614,                 2.1648,                 1.1253,                 1.6252,              0.0090199,              0.0090199,              0.0090199
                    101,                 1.8658,                0.96432,                  1.395,                0.84853,                0.76688,                0.83624,                0.44316,                 2.0662,                 1.0503,                 1.5787,                0.00901,                0.00901,                0.00901
                    102,                 1.8691,                0.95611,                 1.3784,                0.84636,                0.78232,                0.85704,                0.44824,                  2.078,                 1.0795,                 1.5961,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.8387,                0.93375,                  1.373,                0.88396,                0.75587,                0.87106,                0.43159,                 2.0261,                 1.0678,                 1.5758,              0.0089902,              0.0089902,              0.0089902
                    104,                 1.8426,                0.92952,                 1.3906,                0.89683,                0.79962,                0.86191,                0.46446,                 1.9712,                0.98643,                 1.5578,              0.0089803,              0.0089803,              0.0089803
                    105,                  1.845,                0.94206,                 1.3832,                 0.8462,                0.70675,                0.82017,                 0.4178,                 2.0515,                 1.1114,                 1.5796,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.8838,                0.97077,                 1.4002,                0.87771,                0.76412,                0.84289,                0.43305,                 2.1492,                  1.167,                 1.6509,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.8564,                0.94801,                 1.3698,                0.94315,                0.75628,                0.88042,                0.46187,                 2.0153,                 1.0416,                  1.571,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.8524,                 0.9534,                 1.3793,                0.89172,                0.78363,                0.86329,                0.46745,                 2.0021,                 1.0882,                  1.575,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.8525,                0.92358,                 1.3739,                0.88855,                0.75638,                0.86224,                0.45342,                 1.9796,                 1.1154,                 1.5506,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.8706,                0.93358,                 1.3599,                0.87319,                0.77526,                0.85267,                0.43936,                 2.0082,                 1.0146,                 1.5584,              0.0089209,              0.0089209,              0.0089209
                    111,                 1.8563,                0.93676,                 1.3963,                0.84936,                0.83312,                0.88354,                0.47555,                 1.9893,                 1.0306,                 1.5473,               0.008911,               0.008911,               0.008911
                    112,                 1.8699,                 0.9363,                 1.3694,                0.87062,                0.79259,                0.85234,                0.46012,                 2.0013,                 1.0327,                 1.5636,              0.0089011,              0.0089011,              0.0089011
                    113,                 1.8486,                0.95713,                 1.3699,                0.86972,                0.77139,                0.86262,                0.44837,                 1.9464,                0.99795,                 1.5437,              0.0088912,              0.0088912,              0.0088912
                    114,                 1.8454,                0.92559,                 1.3639,                0.89458,                0.73013,                0.86601,                0.43543,                 2.0604,                  1.051,                 1.5923,              0.0088813,              0.0088813,              0.0088813
                    115,                 1.8637,                0.93169,                 1.3674,                0.87132,                0.79171,                0.85285,                0.42764,                 2.0386,                 1.0484,                 1.5826,              0.0088714,              0.0088714,              0.0088714
                    116,                 1.8231,                0.93811,                 1.3586,                0.84126,                 0.8112,                0.87907,                0.46866,                 1.9632,                 0.9759,                 1.5368,              0.0088615,              0.0088615,              0.0088615
                    117,                 1.8392,                0.90278,                 1.3671,                0.82943,                0.80869,                0.88788,                0.47215,                 1.9452,                0.92907,                 1.5206,              0.0088516,              0.0088516,              0.0088516
                    118,                 1.8463,                0.92582,                 1.3587,                0.90148,                0.81796,                 0.8893,                0.46346,                 1.9584,                0.93748,                 1.5226,              0.0088417,              0.0088417,              0.0088417
                    119,                 1.8313,                0.89869,                 1.3551,                0.83478,                0.83408,                0.87608,                0.44551,                 2.0417,                 1.0347,                  1.586,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.8075,                0.91188,                 1.3393,                0.87585,                 0.8427,                0.88368,                0.46132,                 1.9499,                0.93429,                 1.5326,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.8176,                0.89313,                  1.366,                0.87264,                0.77491,                0.86379,                0.45985,                 2.0004,                0.99322,                 1.5474,               0.008812,               0.008812,               0.008812
                    122,                 1.8227,                0.90327,                 1.3606,                0.87946,                0.84258,                0.89945,                0.46821,                  1.917,                0.95326,                 1.5179,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.7989,                0.90619,                  1.335,                0.89245,                 0.8369,                0.88601,                0.47683,                 1.9647,                0.94362,                 1.5429,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.8222,                0.91167,                 1.3597,                0.87824,                0.81057,                0.88638,                0.43292,                 2.0413,                 1.0606,                 1.5477,              0.0087823,              0.0087823,              0.0087823
                    125,                  1.804,                0.87705,                 1.3405,                0.86035,                0.81074,                0.88511,                0.47406,                 1.9349,                0.89223,                 1.5073,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.8099,                0.87431,                 1.3349,                0.88011,                0.81221,                0.90316,                0.48101,                 2.0233,                0.97771,                 1.5861,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.7782,                 0.8786,                 1.3382,                0.87735,                0.79751,                0.87268,                0.46234,                 1.9407,                  1.028,                 1.5239,              0.0087526,              0.0087526,              0.0087526
                    128,                  1.833,                0.88821,                 1.3341,                0.87159,                0.79599,                0.86755,                0.45722,                 1.9251,                0.92747,                 1.5276,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.8072,                0.89731,                 1.3315,                0.87533,                0.87599,                0.91779,                0.48057,                 1.9397,                0.97913,                 1.5205,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.7664,                0.87991,                 1.3246,                0.90512,                0.78063,                0.89165,                0.47319,                 2.0116,                 1.0177,                 1.5936,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.7636,                0.85739,                 1.3284,                0.87512,                0.83328,                0.89697,                0.46877,                 1.9511,                0.97568,                 1.5345,               0.008713,               0.008713,               0.008713
                    132,                 1.7665,                0.86465,                 1.3262,                0.88868,                0.86579,                0.91266,                0.48304,                 1.9452,                0.89842,                 1.5422,              0.0087031,              0.0087031,              0.0087031
                    133,                 1.7752,                0.87778,                 1.3259,                0.85903,                0.79545,                0.87281,                0.46433,                 1.9081,                0.95723,                 1.5272,              0.0086932,              0.0086932,              0.0086932
