                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.8852,                 1.3097,                 1.7617,                0.79004,                 0.6381,                0.78549,                0.37233,                 2.1431,                 1.4131,                 2.0228,               0.009406,               0.009406,               0.009406
                     62,                   1.92,                 1.3223,                 1.7896,                0.74984,                0.71367,                0.79153,                0.37778,                 2.2055,                 1.3591,                 2.0599,              0.0093961,              0.0093961,              0.0093961
                     63,                 1.9213,                 1.3331,                  1.786,                 0.6412,                0.68082,                0.67236,                 0.3228,                 2.2246,                 1.3887,                  2.091,              0.0093862,              0.0093862,              0.0093862
                     64,                  1.901,                 1.3482,                 1.7688,                0.79314,                0.70476,                0.75072,                0.36175,                 2.2121,                 1.4044,                 2.1345,              0.0093763,              0.0093763,              0.0093763
                     65,                 1.9264,                 1.3216,                 1.7789,                0.84322,                0.64762,                0.77597,                0.38211,                 2.1365,                 1.3972,                  2.125,              0.0093664,              0.0093664,              0.0093664
                     66,                  1.905,                 1.2808,                 1.7631,                0.82206,                0.72381,                0.79317,                0.36057,                 2.1784,                 1.4242,                 2.0769,              0.0093565,              0.0093565,              0.0093565
                     67,                 1.9249,                 1.3446,                 1.8068,                0.82296,                    0.8,                0.84654,                0.40215,                 2.0952,                 1.2891,                 2.0264,              0.0093466,              0.0093466,              0.0093466
                     68,                 1.8703,                 1.2799,                 1.7507,                0.83189,                0.70476,                0.79405,                  0.423,                 2.0098,                 1.2826,                 1.9673,              0.0093367,              0.0093367,              0.0093367
                     69,                 1.8782,                 1.2642,                 1.7618,                0.91306,                0.70017,                0.80628,                0.39149,                 2.1311,                 1.2805,                 2.1097,              0.0093268,              0.0093268,              0.0093268
                     70,                 1.8675,                 1.2397,                 1.7213,                0.83311,                0.66559,                0.77464,                0.36953,                 2.1976,                 1.3482,                 2.0634,              0.0093169,              0.0093169,              0.0093169
                     71,                 1.9137,                 1.2913,                 1.7875,                0.74394,                0.69176,                0.76134,                0.36826,                 2.1183,                 1.3908,                  2.026,               0.009307,               0.009307,               0.009307
                     72,                 1.8349,                 1.2458,                 1.7251,                 0.9038,                0.71583,                0.83954,                0.41715,                 2.0474,                 1.2225,                  1.986,              0.0092971,              0.0092971,              0.0092971
                     73,                 1.8409,                 1.1796,                 1.7397,                0.77375,                0.74913,                0.80572,                0.41182,                 2.1014,                 1.2198,                 2.0512,              0.0092872,              0.0092872,              0.0092872
                     74,                 1.8427,                 1.1935,                 1.7066,                0.83323,                0.71376,                0.82017,                0.40149,                 2.1393,                 1.2814,                 2.0327,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.8701,                 1.2241,                 1.7262,                 0.8212,                0.65714,                0.78934,                0.38522,                 2.1595,                 1.3408,                  2.076,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.8655,                 1.2055,                 1.7107,                0.78772,                0.54286,                0.64395,                0.26913,                 2.4118,                 1.8871,                 2.1704,              0.0092575,              0.0092575,              0.0092575
                     77,                 1.8006,                 1.1625,                 1.6772,                0.76317,                0.74286,                0.79653,                 0.4093,                 2.0619,                 1.2538,                 2.0187,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.8256,                 1.1791,                 1.7085,                0.78814,                0.74405,                0.78542,                0.38274,                 2.1792,                 1.2954,                 1.9779,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.8038,                 1.1678,                 1.6835,                0.83613,                0.73333,                0.82148,                0.41817,                 2.0561,                 1.1812,                 1.9948,              0.0092278,              0.0092278,              0.0092278
                     80,                   1.82,                 1.1316,                 1.6851,                0.83711,                0.77143,                0.82992,                0.40713,                  2.133,                 1.1663,                 1.9994,              0.0092179,              0.0092179,              0.0092179
                     81,                 1.8066,                 1.1574,                 1.7123,                0.87486,                0.73239,                0.85247,                0.39227,                 2.0975,                 1.2145,                 2.0429,               0.009208,               0.009208,               0.009208
                     82,                 1.8052,                 1.1019,                 1.6619,                0.84295,                0.75238,                0.83191,                0.39619,                 2.2174,                 1.2085,                 2.1522,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.8156,                 1.1765,                 1.6903,                0.80241,                0.75238,                0.79198,                0.36476,                 2.1547,                 1.3319,                 2.0989,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.8072,                 1.1184,                 1.6967,                0.87368,                0.74286,                 0.8535,                0.42254,                 2.0568,                 1.1728,                 1.9933,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.7692,                 1.1198,                 1.6634,                0.81243,                0.70131,                0.81957,                0.41282,                 2.0737,                 1.1547,                 1.9661,              0.0091684,              0.0091684,              0.0091684
                     86,                  1.764,                 1.1394,                 1.6922,                0.92826,                0.73936,                0.86044,                0.41945,                 2.0209,                 1.1111,                 1.9587,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.7745,                 1.1132,                 1.6729,                0.80813,                0.60952,                0.72852,                0.34944,                 2.1389,                 1.3837,                 2.0459,              0.0091486,              0.0091486,              0.0091486
                     88,                  1.753,                 1.0843,                 1.6414,                0.91903,                0.74286,                0.89281,                0.42151,                 2.0396,                 1.0948,                 2.0275,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.7767,                 1.0853,                 1.6871,                0.82559,                 0.8381,                0.88481,                0.44949,                 2.0364,                 1.0406,                 1.9399,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.7458,                  1.082,                 1.6605,                0.87106,                0.73333,                0.85891,                0.42702,                 2.0784,                 1.0099,                 1.9944,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.7588,                 1.0522,                 1.6572,                0.80583,                0.79051,                0.84905,                0.41263,                 2.1359,                 1.0959,                 2.0369,               0.009109,               0.009109,               0.009109
                     92,                 1.7661,                 1.0742,                 1.6661,                0.92296,                0.68457,                0.84494,                0.45672,                 1.9501,                 1.1181,                 1.9192,              0.0090991,              0.0090991,              0.0090991
                     93,                 1.7254,                 1.0431,                 1.6328,                0.97551,                0.75884,                0.91773,                 0.4777,                 1.9701,                0.96117,                 1.9076,              0.0090892,              0.0090892,              0.0090892
                     94,                 1.7089,                0.99082,                 1.6218,                0.86383,                0.65714,                0.77495,                0.39435,                 2.1209,                 1.2784,                 2.0457,              0.0090793,              0.0090793,              0.0090793
                     95,                 1.6955,                 1.0214,                 1.5886,                0.79186,                0.78095,                0.82758,                0.39675,                 2.1432,                 1.1919,                 2.0565,              0.0090694,              0.0090694,              0.0090694
                     96,                 1.7275,                  1.073,                 1.6313,                0.81928,                0.70476,                0.81835,                0.40896,                 2.1157,                 1.1278,                 2.0234,              0.0090595,              0.0090595,              0.0090595
                     97,                 1.7049,                 1.0544,                 1.6342,                0.87236,                0.84616,                0.89645,                0.45952,                 2.0822,                0.98295,                 1.9485,              0.0090496,              0.0090496,              0.0090496
                     98,                 1.7327,                 1.0338,                 1.6266,                0.82508,                0.77143,                0.85754,                  0.425,                 2.0766,                 1.0621,                 1.9864,              0.0090397,              0.0090397,              0.0090397
                     99,                  1.725,                 1.0415,                 1.6287,                0.83131,                0.71429,                0.80365,                0.37647,                 2.1654,                 1.2486,                 2.0674,              0.0090298,              0.0090298,              0.0090298
                    100,                 1.7374,                  1.037,                 1.6042,                0.92177,                0.72381,                0.85343,                0.44352,                 2.0682,                 1.0885,                 1.9559,              0.0090199,              0.0090199,              0.0090199
                    101,                  1.714,                 1.0503,                 1.6279,                0.82958,                 0.7418,                0.83245,                0.44418,                 2.0409,                 1.0482,                 1.9907,                0.00901,                0.00901,                0.00901
                    102,                 1.7189,                 1.0043,                 1.6261,                0.84547,                0.77143,                0.86518,                0.42973,                  2.071,                 1.0089,                 2.0229,              0.0090001,              0.0090001,              0.0090001
                    103,                 1.6963,                0.99598,                 1.6296,                0.94449,                0.78095,                 0.8776,                0.46997,                  2.039,                0.97443,                 1.9428,              0.0089902,              0.0089902,              0.0089902
                    104,                  1.674,                0.99805,                 1.6105,                0.84287,                0.79048,                0.84785,                0.45538,                 2.0741,                 1.1407,                 1.9807,              0.0089803,              0.0089803,              0.0089803
                    105,                 1.7273,                 1.0237,                 1.6276,                0.91967,                 0.7633,                 0.8736,                0.44339,                 2.0855,                 1.0382,                 1.9918,              0.0089704,              0.0089704,              0.0089704
                    106,                 1.7117,                 1.0135,                   1.62,                0.88388,                0.77143,                  0.867,                0.44686,                 2.0732,                 1.0491,                 1.9489,              0.0089605,              0.0089605,              0.0089605
                    107,                 1.7153,                0.99663,                 1.6213,                0.74716,                0.74286,                0.83442,                0.42407,                 2.0122,                 1.0372,                 1.9335,              0.0089506,              0.0089506,              0.0089506
                    108,                 1.6968,                 1.0075,                 1.6138,                0.82762,                0.80952,                0.86522,                 0.4687,                 2.0087,                 1.0724,                 1.9371,              0.0089407,              0.0089407,              0.0089407
                    109,                 1.6521,                 0.9776,                 1.5812,                 0.8477,                 0.8381,                0.89083,                0.47017,                 2.0775,                0.91856,                  1.982,              0.0089308,              0.0089308,              0.0089308
                    110,                 1.6933,                0.96091,                 1.6009,                0.86437,                0.73333,                0.85032,                0.41797,                 2.0905,                  1.018,                 1.9917,              0.0089209,              0.0089209,              0.0089209
                    111,                  1.621,                0.98305,                 1.5696,                0.88094,                    0.8,                0.90892,                0.48525,                 1.9944,                0.93162,                 1.9461,               0.008911,               0.008911,               0.008911
