                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.5457,                  2.056,                 2.0255,                0.70001,                0.46669,                0.54031,                 0.2263,                 2.7382,                 3.8997,                 2.2652,              0.0096634,              0.0096634,              0.0096634
                     36,                 2.4823,                 1.9377,                 1.9833,                0.52363,                0.53746,                0.51797,                0.20639,                 2.7497,                 3.4308,                 2.2338,              0.0096535,              0.0096535,              0.0096535
                     37,                 2.4107,                 1.9465,                 1.9729,                0.40093,                 0.4314,                0.33228,                0.15494,                 2.6719,                 3.4211,                 2.2559,              0.0096436,              0.0096436,              0.0096436
                     38,                 2.4746,                 1.9682,                 1.9687,                0.35733,                0.55601,                0.36533,                0.15368,                 2.6692,                 3.7148,                 2.3934,              0.0096337,              0.0096337,              0.0096337
                     39,                 2.4677,                 1.9595,                 2.0023,                0.57118,                0.35521,                0.37964,                0.17161,                 2.7274,                 2.4634,                 2.3497,              0.0096238,              0.0096238,              0.0096238
                     40,                 2.3744,                 1.9795,                 1.9733,                0.56979,                    0.4,                0.39475,                0.16697,                 2.7801,                 2.6148,                 2.3067,              0.0096139,              0.0096139,              0.0096139
                     41,                 2.3275,                 1.8312,                 1.9312,                0.66345,                0.42222,                0.44177,                0.18484,                 2.8453,                 2.5046,                 2.3398,               0.009604,               0.009604,               0.009604
                     42,                 2.4438,                 1.8986,                 1.9947,                0.59915,                0.22222,                0.27612,                0.14824,                 2.9661,                 2.9356,                 2.4912,              0.0095941,              0.0095941,              0.0095941
                     43,                 2.4099,                 1.8593,                 1.9527,                0.68205,                0.42919,                0.47314,                0.21699,                 2.6928,                 2.3117,                 2.2679,              0.0095842,              0.0095842,              0.0095842
                     44,                 2.3904,                 1.8399,                 1.9573,                0.67991,                    0.4,                0.46983,                0.18221,                 2.6051,                 2.8533,                 2.2312,              0.0095743,              0.0095743,              0.0095743
                     45,                 2.3754,                 1.8211,                  1.991,                0.56882,                    0.6,                 0.5445,                0.22782,                 2.5979,                 2.0949,                 2.2354,              0.0095644,              0.0095644,              0.0095644
                     46,                 2.3482,                 1.8183,                 1.9604,                0.67144,                0.44444,                0.49589,                0.21572,                 2.5737,                 2.1705,                 2.2765,              0.0095545,              0.0095545,              0.0095545
                     47,                 2.3826,                   1.86,                 1.9833,                0.55728,                0.27997,                0.30621,                0.14373,                  2.877,                 2.9094,                 2.4419,              0.0095446,              0.0095446,              0.0095446
                     48,                  2.331,                 1.7937,                  1.951,                0.29119,                0.28889,                0.21342,                0.06842,                 3.1187,                 2.6091,                 2.5937,              0.0095347,              0.0095347,              0.0095347
                     49,                 2.3043,                 1.7156,                 1.9292,                0.74389,                0.33333,                0.37459,                0.16987,                 2.8576,                 2.6753,                 2.4324,              0.0095248,              0.0095248,              0.0095248
                     50,                 2.3523,                  1.837,                 1.9162,                 0.6117,                0.35556,                0.44353,                0.16464,                 2.8952,                 2.3035,                 2.4304,              0.0095149,              0.0095149,              0.0095149
                     51,                 2.3336,                 1.7291,                 1.9074,                0.72982,                0.44444,                0.50575,                0.22879,                 2.7418,                  2.189,                  2.329,               0.009505,               0.009505,               0.009505
                     52,                 2.3404,                 1.7572,                 1.9204,                  0.681,                0.35556,                0.39943,                0.14979,                 3.1781,                  2.959,                 2.6709,              0.0094951,              0.0094951,              0.0094951
                     53,                 2.3409,                 1.7178,                 1.9606,                0.65048,                0.33333,                 0.4075,                0.17987,                 2.9796,                  2.536,                 2.3852,              0.0094852,              0.0094852,              0.0094852
                     54,                 2.2996,                 1.6615,                 1.8879,                0.72456,                0.35556,                0.42083,                0.18498,                 2.8185,                 2.4125,                 2.3485,              0.0094753,              0.0094753,              0.0094753
                     55,                  2.324,                 1.6471,                 1.9056,                0.56119,                0.44444,                0.42681,                0.16202,                 2.9875,                 3.3367,                 2.5345,              0.0094654,              0.0094654,              0.0094654
                     56,                  2.325,                 1.6511,                 1.9339,                0.58049,                0.55556,                0.48646,                0.23439,                  2.768,                  2.899,                 2.3216,              0.0094555,              0.0094555,              0.0094555
                     57,                 2.2357,                 1.6987,                 1.8808,                0.75453,                0.51111,                0.52267,                0.22027,                 2.6265,                 2.0825,                  2.262,              0.0094456,              0.0094456,              0.0094456
                     58,                 2.3054,                 1.6387,                  1.863,                0.66205,                0.48889,                0.52402,                0.21284,                 2.4488,                 2.4821,                 2.1532,              0.0094357,              0.0094357,              0.0094357
                     59,                 2.2511,                 1.6192,                 1.8969,                0.58313,                0.48889,                0.46582,                 0.2087,                 2.5749,                 2.1652,                 2.1738,              0.0094258,              0.0094258,              0.0094258
                     60,                 2.2131,                 1.6191,                 1.8885,                0.63778,                0.53333,                 0.5401,                0.24961,                    2.6,                 2.1384,                 2.2789,              0.0094159,              0.0094159,              0.0094159
                     61,                 2.2921,                 1.6574,                 1.8835,                0.67617,                0.51043,                0.56861,                0.24247,                 2.7205,                 2.2029,                 2.2969,               0.009406,               0.009406,               0.009406
                     62,                 2.2722,                 1.6426,                 1.8731,                0.61829,                0.46797,                 0.5096,                0.20765,                 2.9413,                 2.1872,                 2.3548,              0.0093961,              0.0093961,              0.0093961
                     63,                 2.2279,                 1.5759,                 1.8587,                0.89023,                0.46667,                0.58608,                0.27019,                  2.706,                 2.2625,                 2.2909,              0.0093862,              0.0093862,              0.0093862
                     64,                 2.1436,                  1.588,                 1.8257,                0.61801,                 0.5753,                0.55788,                0.26451,                 2.4609,                 2.1749,                 2.1498,              0.0093763,              0.0093763,              0.0093763
                     65,                 2.1358,                 1.4685,                  1.768,                0.85742,                0.51111,                0.61434,                0.29939,                 2.7691,                 1.9063,                  2.337,              0.0093664,              0.0093664,              0.0093664
                     66,                 2.2035,                 1.5474,                 1.8445,                0.87328,                0.42222,                0.56587,                0.24481,                 2.7771,                 2.1783,                 2.3128,              0.0093565,              0.0093565,              0.0093565
                     67,                 2.1702,                 1.5352,                 1.8701,                0.68925,                0.59159,                 0.6279,                0.28118,                 2.7544,                 1.9811,                 2.3516,              0.0093466,              0.0093466,              0.0093466
                     68,                 2.2056,                 1.5101,                 1.8117,                0.70805,                0.55556,                0.56798,                0.24612,                 2.6835,                 2.7519,                 2.2921,              0.0093367,              0.0093367,              0.0093367
                     69,                 2.1112,                 1.5367,                 1.8295,                0.88096,                0.44444,                0.55864,                0.21315,                 2.6895,                  2.229,                  2.304,              0.0093268,              0.0093268,              0.0093268
                     70,                 2.1426,                 1.4705,                 1.7966,                0.66657,                0.48889,                0.51301,                0.18594,                 2.8364,                 2.1557,                 2.4631,              0.0093169,              0.0093169,              0.0093169
                     71,                 2.0693,                 1.3587,                 1.7902,                0.78129,                0.53333,                0.58289,                0.25497,                 2.7346,                 2.1275,                 2.3273,               0.009307,               0.009307,               0.009307
                     72,                 2.1704,                 1.3944,                  1.786,                0.73459,                0.55361,                0.58625,                0.23366,                 2.6492,                 2.1725,                 2.2779,              0.0092971,              0.0092971,              0.0092971
                     73,                 2.1719,                  1.503,                 1.8081,                0.48675,                    0.6,                0.54767,                0.23383,                 2.6724,                 2.2168,                 2.2532,              0.0092872,              0.0092872,              0.0092872
                     74,                 2.1115,                 1.3827,                 1.7872,                0.69099,                0.49708,                0.55374,                0.23315,                 2.5806,                 2.4448,                 2.2039,              0.0092773,              0.0092773,              0.0092773
                     75,                 2.1818,                 1.4497,                 1.7877,                0.69697,                0.42222,                0.52813,                0.22239,                 2.7551,                 2.1103,                 2.2884,              0.0092674,              0.0092674,              0.0092674
                     76,                 2.1142,                 1.4319,                 1.7694,                0.78484,                0.48645,                0.57174,                0.23971,                 2.6168,                 1.8631,                 2.1833,              0.0092575,              0.0092575,              0.0092575
                     77,                 2.0664,                 1.3932,                 1.8111,                0.76926,                0.51878,                0.62587,                0.26511,                   2.61,                 1.9103,                 2.1425,              0.0092476,              0.0092476,              0.0092476
                     78,                 2.0711,                 1.3777,                 1.7416,                0.75665,                0.57778,                 0.6041,                0.26073,                 2.5949,                 2.0479,                 2.2263,              0.0092377,              0.0092377,              0.0092377
                     79,                  2.124,                 1.4125,                 1.7968,                0.84328,                0.47852,                0.61865,                0.26005,                 2.6754,                 1.9991,                 2.2124,              0.0092278,              0.0092278,              0.0092278
                     80,                  2.134,                  1.384,                 1.8013,                0.93302,                0.51111,                0.56924,                0.26691,                 2.6728,                 2.9279,                 2.1773,              0.0092179,              0.0092179,              0.0092179
                     81,                 2.1278,                 1.3952,                 1.7932,                0.57451,                    0.4,                 0.4353,                 0.1596,                 3.0049,                  2.445,                  2.376,               0.009208,               0.009208,               0.009208
                     82,                 2.1359,                 1.4104,                 1.8094,                0.76107,                0.53333,                0.65031,                0.26655,                 2.8226,                 1.9811,                 2.2632,              0.0091981,              0.0091981,              0.0091981
                     83,                 2.1245,                  1.411,                 1.8108,                0.76941,                    0.6,                0.69188,                0.28163,                  2.673,                 1.7126,                 2.1947,              0.0091882,              0.0091882,              0.0091882
                     84,                  2.062,                 1.4001,                 1.7739,                0.68773,                0.55556,                0.59032,                0.27818,                 2.5821,                 2.0218,                  2.183,              0.0091783,              0.0091783,              0.0091783
                     85,                 2.0786,                 1.3292,                 1.7546,                 0.8249,                0.55556,                0.65489,                0.28947,                 2.5796,                 1.9843,                  2.221,              0.0091684,              0.0091684,              0.0091684
                     86,                   2.12,                 1.3455,                 1.7844,                0.57847,                0.42706,                0.47976,                0.20539,                 2.6939,                 2.3439,                 2.2765,              0.0091585,              0.0091585,              0.0091585
                     87,                 2.1427,                 1.3556,                 1.7791,                0.71707,                0.44444,                0.52015,                0.23636,                 2.7972,                 2.1447,                 2.3338,              0.0091486,              0.0091486,              0.0091486
                     88,                 2.0595,                 1.3792,                 1.7307,                0.71249,                0.42222,                0.45921,                 0.2122,                 2.6894,                 2.4542,                 2.3041,              0.0091387,              0.0091387,              0.0091387
                     89,                 2.1033,                 1.3641,                 1.7278,                0.71998,                0.55556,                0.62675,                0.26691,                 2.6413,                 2.0223,                 2.2824,              0.0091288,              0.0091288,              0.0091288
                     90,                  2.175,                 1.4046,                 1.8191,                0.70242,                0.64444,                0.67677,                0.29549,                 2.5427,                 1.7508,                 2.2061,              0.0091189,              0.0091189,              0.0091189
                     91,                 2.0792,                 1.3027,                 1.7104,                0.64025,                0.31657,                0.41131,                0.17193,                 2.8596,                 2.6715,                 2.3697,               0.009109,               0.009109,               0.009109
