                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                 1.9725,                0.81689,                 1.4928,                0.76243,                0.81046,                0.82972,                0.35118,                 2.3831,                0.98637,                 1.8185,               0.008713,               0.008713,               0.008713
                    132,                 2.0104,                0.84416,                 1.4756,                0.82063,                0.74755,                0.79398,                0.32364,                 2.4829,                 1.0157,                 1.8844,              0.0087031,              0.0087031,              0.0087031
                    133,                 2.0307,                0.85144,                 1.5185,                0.79939,                0.81046,                0.83213,                0.33601,                 2.4228,                 1.0005,                 1.8519,              0.0086932,              0.0086932,              0.0086932
                    134,                 2.0445,                0.87284,                 1.5156,                0.81124,                0.72549,                 0.7453,                0.29028,                  2.503,                 1.0534,                 1.8946,              0.0086833,              0.0086833,              0.0086833
                    135,                 2.0293,                0.83056,                 1.5266,                0.84047,                0.75758,                0.80916,                0.32547,                 2.4966,                0.98425,                 1.9205,              0.0086734,              0.0086734,              0.0086734
                    136,                 2.0744,                 0.8695,                 1.5454,                0.68773,                0.66667,                0.69276,                0.27451,                 2.4882,                 1.3015,                 1.8586,              0.0086635,              0.0086635,              0.0086635
                    137,                 2.0243,                0.86815,                 1.5289,                0.84541,                0.71485,                0.78303,                0.32885,                 2.4245,                 1.0702,                 1.8472,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.9714,                0.83765,                 1.5092,                0.80056,                0.71895,                0.75295,                0.30112,                   2.53,                 1.0424,                 1.9467,              0.0086437,              0.0086437,              0.0086437
                    139,                  2.001,                0.83049,                 1.5247,                0.72125,                0.77778,                0.72723,                0.27614,                 2.5394,                 1.1121,                 1.9245,              0.0086338,              0.0086338,              0.0086338
                    140,                 2.0241,                0.83112,                 1.4817,                0.80161,                0.73944,                0.74184,                0.32781,                 2.3758,                0.94204,                  1.826,              0.0086239,              0.0086239,              0.0086239
                    141,                  1.976,                 0.8321,                 1.4709,                0.82099,                0.77938,                0.79955,                0.33264,                 2.3794,                0.94338,                 1.8149,               0.008614,               0.008614,               0.008614
                    142,                  1.926,                0.77419,                 1.4458,                0.85856,                0.73856,                0.83698,                0.34528,                 2.4428,                0.93843,                 1.8705,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.9525,                0.81509,                 1.4946,                0.82807,                0.75163,                0.81551,                0.33087,                  2.464,                0.96051,                  1.886,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.9609,                0.80955,                 1.4799,                0.78589,                0.79739,                0.78536,                0.32079,                 2.4565,                 1.0277,                 1.8964,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.9686,                0.82292,                 1.4889,                 0.7461,                 0.7451,                 0.7712,                0.31027,                 2.4373,                 1.1493,                 1.8785,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.9951,                0.83133,                 1.4997,                0.82272,                0.78863,                0.78536,                0.31104,                 2.4679,                 1.0112,                 1.8736,              0.0085645,              0.0085645,              0.0085645
                    147,                  1.993,                0.83571,                  1.528,                0.83258,                0.77778,                0.81432,                0.34065,                 2.4274,                 1.0047,                 1.8713,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.9808,                0.82649,                 1.4877,                0.76992,                0.77124,                0.76266,                0.32908,                 2.3636,                 0.9463,                 1.8521,              0.0085447,              0.0085447,              0.0085447
                    149,                  1.984,                0.81143,                 1.4826,                0.86087,                0.80392,                0.83684,                0.34144,                 2.4431,                0.95339,                 1.8582,              0.0085348,              0.0085348,              0.0085348
