                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.1963,                 1.4359,                 1.8204,                0.67144,                0.68151,                0.67722,                0.23809,                 2.7295,                 1.6398,                 2.1157,              0.0096634,              0.0096634,              0.0096634
                     36,                 2.2322,                 1.4224,                 1.8225,                0.81064,                0.66667,                0.67432,                0.27558,                 2.6032,                 1.5234,                  2.072,              0.0096535,              0.0096535,              0.0096535
                     37,                  2.297,                 1.5161,                  1.837,                 0.5039,                 0.5645,                0.56282,                0.20778,                 2.6239,                 1.7567,                 2.1143,              0.0096436,              0.0096436,              0.0096436
                     38,                 2.2282,                 1.4093,                 1.7962,                0.75943,                0.40741,                0.54248,                0.16057,                 2.6863,                 1.8484,                 2.0794,              0.0096337,              0.0096337,              0.0096337
                     39,                 2.2935,                 1.4643,                 1.7845,                 0.5899,                0.48148,                0.47748,                0.13417,                 2.6734,                 2.0888,                 2.1393,              0.0096238,              0.0096238,              0.0096238
                     40,                 2.2332,                 1.4118,                 1.7649,                0.50313,                0.67523,                0.56312,                0.23462,                 2.4306,                  1.712,                 1.9352,              0.0096139,              0.0096139,              0.0096139
                     41,                 2.2621,                 1.4339,                 1.8257,                0.57475,                0.77778,                0.63475,                0.24104,                 2.5443,                 1.6291,                 2.0539,               0.009604,               0.009604,               0.009604
                     42,                 2.1689,                 1.3987,                 1.7781,                0.36955,                0.47772,                0.34542,                0.09991,                 2.6596,                 2.3484,                 2.0814,              0.0095941,              0.0095941,              0.0095941
                     43,                 2.2383,                 1.4082,                 1.8244,                0.60036,                0.61235,                0.65261,                0.24855,                   2.53,                 1.5409,                 1.9783,              0.0095842,              0.0095842,              0.0095842
                     44,                 2.2278,                 1.5123,                 1.8357,                0.57142,                0.74071,                0.65468,                0.27652,                  2.436,                 1.4307,                 1.9701,              0.0095743,              0.0095743,              0.0095743
