                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.92849,                0.50675,                 1.0253,                0.86703,                0.84415,                0.87277,                0.41343,                 1.8126,                0.91623,                 1.8561,              0.0093367,              0.0093367,              0.0093367
                     69,                0.95523,                0.53979,                 1.0312,                0.86478,                0.79987,                 0.8541,                0.41296,                 1.8337,                0.90819,                 1.8795,              0.0093268,              0.0093268,              0.0093268
                     70,                0.96854,                0.53344,                 1.0334,                 0.8343,                0.79709,                0.82688,                0.38698,                 1.8318,                0.92987,                 1.8523,              0.0093169,              0.0093169,              0.0093169
                     71,                0.97424,                0.51914,                 1.0394,                 0.7923,                0.77783,                0.81344,                0.38859,                 1.8889,                0.97611,                 1.8952,               0.009307,               0.009307,               0.009307
                     72,                0.95874,                0.51348,                 1.0357,                0.86417,                0.79719,                0.85083,                0.41036,                 1.8575,                 1.0171,                 1.9067,              0.0092971,              0.0092971,              0.0092971
                     73,                0.96486,                0.51715,                 1.0271,                0.88071,                 0.7632,                0.84593,                0.41884,                 1.7767,                0.93738,                 1.8313,              0.0092872,              0.0092872,              0.0092872
                     74,                0.92253,                0.49807,                 1.0095,                0.87078,                0.70723,                0.81366,                0.41476,                 1.8477,                 1.0459,                 1.9014,              0.0092773,              0.0092773,              0.0092773
                     75,                0.93282,                 0.5025,                 1.0178,                0.82512,                0.80308,                0.83986,                 0.4148,                 1.8188,                0.93335,                 1.8829,              0.0092674,              0.0092674,              0.0092674
                     76,                0.94282,                0.51282,                 1.0256,                0.88901,                0.78212,                0.83787,                0.39411,                 1.8233,                0.96397,                 1.8502,              0.0092575,              0.0092575,              0.0092575
                     77,                0.96487,                0.51101,                  1.029,                0.89752,                0.76092,                 0.8523,                0.40475,                 1.8197,                  0.944,                 1.8845,              0.0092476,              0.0092476,              0.0092476
                     78,                0.92324,                0.51384,                 1.0131,                0.82638,                0.83686,                0.85857,                0.41802,                 1.8245,                0.93206,                 1.8395,              0.0092377,              0.0092377,              0.0092377
                     79,                0.92296,                0.50083,                0.99854,                0.83832,                0.79791,                0.84872,                0.39476,                 1.8725,                0.97351,                 1.8783,              0.0092278,              0.0092278,              0.0092278
                     80,                0.94429,                0.51966,                 1.0259,                0.90863,                0.76351,                 0.8628,                0.41688,                 1.8245,                0.98436,                 1.8518,              0.0092179,              0.0092179,              0.0092179
                     81,                0.93989,                0.50582,                 1.0249,                 0.9015,                0.81939,                0.89351,                0.41014,                    1.8,                0.95264,                 1.8809,               0.009208,               0.009208,               0.009208
                     82,                0.95359,                0.51964,                 1.0273,                   0.88,                0.78811,                0.85002,                0.40325,                 1.8052,                0.91972,                 1.8797,              0.0091981,              0.0091981,              0.0091981
                     83,                0.94072,                0.51329,                 1.0146,                0.90007,                0.80562,                0.86052,                0.40085,                 1.7974,                0.94663,                 1.8676,              0.0091882,              0.0091882,              0.0091882
                     84,                 0.9137,                0.49884,                 1.0127,                0.88592,                0.74597,                0.84499,                0.40862,                 1.8156,                0.91497,                 1.8873,              0.0091783,              0.0091783,              0.0091783
